subject,list,object,objectPair,condition,responses,afc,pas,pas2
32,8,157,33,2,axe,1,0,NA
32,8,39,18,1,book,1,3,NA
32,8,81,96,3,bike,1,1,3
32,8,144,140,2,marker,1,1,3
32,8,73,68,4,tooth brush,0,1,1
32,8,97,151,3,scissors,1,1,1
32,8,153,8,4,unsure,0,NA,0
32,8,162,159,1,idk,1,3,NA
32,8,68,73,4,vase,1,3,3
32,8,18,39,1,idk,1,3,1
32,8,33,157,2,idk,0,NA,3
32,8,140,144,2,hammer,1,3,3
32,8,96,81,3,stroller,0,NA,3
33,1,177,179,2,paper towel,1,3,3
33,1,86,29,4,purse,0,3,3
33,1,181,184,1,briefcase,0,NA,0
33,1,3,6,4,balloon,1,3,3
33,1,161,163,3,marker,1,1,1
33,1,124,100,3,magnifying glass,1,3,3
33,1,107,64,2,drum,0,3,3
33,1,118,115,1,rug,0,NA,NA
33,1,115,118,1,tent,0,0,NA
33,1,184,181,1,shower,0,0,NA
33,1,163,161,3,steering wheel,0,3,1
33,1,6,3,4,bathtub,1,3,3
33,1,64,107,2,watch,1,3,3
33,1,179,177,2,athletic tape,1,3,3
33,1,29,86,4,candle stick,1,3,3
33,1,100,124,3,satellite,1,3,3
33,2,111,125,1,spring,0,3,0
33,2,189,19,1,pen,1,3,NA
33,2,137,28,3,flask,0,3,1
33,2,183,185,3,chair,0,NA,1
33,2,37,112,4,comb,1,3,3
33,2,166,129,2,jerky,0,NA,3
33,2,102,110,2,purse,1,3,3
33,2,85,25,4,nail,0,NA,3
33,2,19,189,1,necklace,1,3,NA
33,2,185,183,3,microphone,0,3,1
33,2,129,166,2,bird,1,3,3
33,2,28,137,3,milk and cookies,0,1,3
33,2,112,37,4,rake,1,0,3
33,2,110,102,2,coffee,1,3,3
33,2,25,85,4,calculator,1,3,3
33,2,125,111,1,corkscrew,0,1,NA
33,3,66,95,2,charcoal,0,NA,0
33,3,126,167,3,drawer,1,1,1
33,3,30,69,2,cane,0,3,3
33,3,61,121,4,chair,1,3,1
33,3,31,47,1,crate,0,3,3
33,3,52,26,1,mouse,1,3,3
33,3,192,133,3,ladder,1,NA,NA
33,3,147,146,4,comic book,1,3,3
33,3,47,31,1,time,1,3,3
33,3,95,66,2,keys,1,1,1
33,3,146,147,4,door hinge,1,1,1
33,3,121,61,4,horns,1,0,0
33,3,133,192,3,guitar,1,3,3
33,3,69,30,2,umbrella,0,3,1
33,3,26,52,1,candle,1,NA,NA
33,3,167,126,3,sock,1,3,3
33,4,155,141,2,shoe,0,1,3
33,4,187,2,1,purse,1,3,3
33,4,139,14,3,bobbypin,1,3,3
33,4,7,119,2,battery,1,0,3
33,4,113,76,4,radio,1,1,1
33,4,80,50,3,drawer,1,NA,1
33,4,99,56,1,knife,1,1,3
33,4,34,4,4,chessboard,1,3,NA
33,4,141,155,2,plant,0,3,3
33,4,50,80,3,drawer,1,3,0
33,4,2,187,1,backpack,0,0,3
33,4,76,113,4,cheese grater,1,3,3
33,4,4,34,4,bandanda,1,3,NA
33,4,119,7,2,cup,1,1,3
33,4,14,139,3,camera,1,1,3
33,4,56,99,1,pillow,0,NA,NA
33,5,143,128,1,purse,0,3,3
33,5,98,78,2,skirt,1,NA,NA
33,5,32,122,3,earrings,1,3,3
33,5,71,20,1,map,0,NA,NA
33,5,44,43,3,crib,1,NA,NA
33,5,103,11,2,rug,1,3,3
33,5,88,40,4,spoon,1,3,1
33,5,150,156,4,tea pot,1,0,NA
33,5,156,150,4,ice cube tray,1,3,3
33,5,128,143,1,train,0,3,3
33,5,122,32,3,fishing hook,1,3,3
33,5,20,71,1,cup of coffee,0,3,3
33,5,78,98,2,sweater,1,3,3
33,5,40,88,4,play,0,3,3
33,5,11,103,2,map,1,1,1
33,5,43,44,3,cuban cigar,1,1,1
33,6,154,176,1,spoon,0,3,3
33,6,13,16,4,binder,1,3,3
33,6,79,59,3,glasses,1,1,3
33,6,104,1,2,rolling pin,1,NA,0
33,6,62,123,2,tea pot,1,3,3
33,6,174,131,3,gloves,0,3,3
33,6,72,89,4,towel,1,NA,1
33,6,165,45,1,bed,1,3,NA
33,6,1,104,2,tea pot,1,3,3
33,6,89,72,4,sponge,1,1,1
33,6,45,165,1,plate,1,3,3
33,6,16,13,4,bible,1,NA,3
33,6,131,174,3,glove,1,3,NA
33,6,123,62,2,lamp,1,NA,3
33,6,59,79,3,mop,1,3,NA
33,6,176,154,1,trumpet,1,1,3
33,7,145,15,3,handle,0,1,3
33,7,117,135,1,knife,0,NA,NA
33,7,90,57,4,speaker,1,3,1
33,7,53,23,4,cake,1,3,3
33,7,60,191,2,ethernet cable,1,3,3
33,7,188,186,3,disc,1,0,0
33,7,58,74,1,sink,0,1,1
33,7,172,170,2,notebook,0,3,3
33,7,186,188,3,candle,1,3,3
33,7,15,145,3,drawer,1,3,3
33,7,191,60,2,rose,0,3,3
33,7,170,172,2,notebook,1,NA,NA
33,7,74,58,1,tire,1,3,3
33,7,135,117,1,rope,1,3,3
33,7,23,53,4,bucket,1,NA,0
33,7,57,90,4,harddrive,1,3,3
33,8,39,18,4,notebook,0,1,3
33,8,73,68,3,thermometer,1,3,3
33,8,144,140,1,marker,1,3,3
33,8,81,96,2,stroller,1,3,3
33,8,159,162,4,mixer,1,NA,NA
33,8,8,153,3,table,1,3,NA
33,8,157,33,1,crowbar,1,3,3
33,8,151,97,2,key,1,NA,3
33,8,18,39,4,box,1,0,1
33,8,33,157,1,hook,1,3,0
33,8,68,73,3,vase,1,3,3
33,8,140,144,1,noteboo,1,3,0
33,8,96,81,2,truck,1,3,1
33,8,97,151,2,scissors,1,0,NA
33,8,162,159,4,mixer,1,3,3
33,8,153,8,3,bed,0,1,3
34,1,181,184,2,chest,0,3,3
34,1,161,163,4,pen,1,3,3
34,1,177,179,3,paper roll,1,3,3
34,1,3,6,1,lightbulb,0,NA,NA
34,1,118,115,2,chest,1,3,3
34,1,107,64,3,plate,0,2,3
34,1,124,100,4,magnifying glass,1,3,3
34,1,86,29,1,slipper,1,NA,NA
34,1,184,181,2,frame,1,3,3
34,1,64,107,3,clock,1,3,3
34,1,100,124,4,chair,1,3,3
34,1,163,161,4,floor,1,3,3
34,1,6,3,1,bathtub,1,NA,NA
34,1,115,118,2,door,0,3,3
34,1,179,177,3,blanket roll,0,3,3
34,1,29,86,1,lamp stand,0,NA,NA
34,2,166,129,3,candlestick,1,NA,2
34,2,85,25,1,sword,1,3,0
34,2,37,112,1,rug,1,NA,NA
34,2,183,185,4,wallpaper,1,3,3
34,2,102,110,3,saddle,1,3,3
34,2,137,28,4,hip flask,1,3,3
34,2,189,19,2,hookah pipe,1,3,3
34,2,111,125,2,basket,1,3,3
34,2,129,166,3,knot,1,3,3
34,2,112,37,1,rake,1,3,NA
34,2,19,189,2,rug,1,3,3
34,2,25,85,1,phome,0,NA,NA
34,2,110,102,3,table,0,3,3
34,2,185,183,4,microphone,0,NA,3
34,2,125,111,2,corkscrew,1,3,3
34,2,28,137,4,bathtub,0,3,3
34,3,66,95,3,coffee table,0,NA,NA
34,3,147,146,1,nail clipper,1,2,2
34,3,126,167,4,wood stove,1,3,3
34,3,52,26,2,floor,1,3,3
34,3,192,133,4,ladder,1,NA,NA
34,3,61,121,1,chair,0,3,3
34,3,31,47,2,folding chair,1,3,3
34,3,30,69,3,cane,1,3,3
34,3,69,30,3,bureau,1,0,NA
34,3,167,126,4,basket,0,3,3
34,3,47,31,2,fridge,0,3,3
34,3,133,192,4,mat,1,3,3
34,3,26,52,2,bathtub,1,3,3
34,3,121,61,1,chair,0,3,3
34,3,95,66,3,hammock,1,3,3
34,3,146,147,1,bed frame,1,NA,NA
34,4,7,119,3,battery,1,3,3
34,4,34,4,1,clock,1,3,3
34,4,155,141,3,bureau,1,3,3
34,4,187,2,2,bureau,0,NA,NA
34,4,139,14,4,clothes pin,1,3,NA
34,4,80,50,4,table,0,2,0
34,4,113,76,1,chair,1,NA,3
34,4,99,56,2,countertop,0,3,3
34,4,76,113,1,grater,1,NA,3
34,4,56,99,2,bowl,1,3,3
34,4,50,80,4,bureau,1,NA,3
34,4,14,139,4,chair,0,3,NA
34,4,2,187,2,clock,0,3,3
34,4,119,7,3,pill,1,3,3
34,4,141,155,3,shelves,0,3,3
34,4,4,34,1,table,1,3,3
34,5,88,40,1,pen,1,3,3
34,5,103,11,3,rug,1,NA,NA
34,5,32,122,4,chain,1,3,3
34,5,143,128,2,duffel bag,1,3,3
34,5,44,43,4,crib,1,3,3
34,5,150,156,1,pillow,1,3,3
34,5,71,20,2,bag,1,3,3
34,5,98,78,3,shirt,0,3,3
34,5,156,150,1,tile floor,1,NA,NA
34,5,20,71,2,wall,0,NA,NA
34,5,43,44,4,crayon,1,3,3
34,5,78,98,3,sweater,1,3,3
34,5,128,143,2,shoe,0,0,NA
34,5,122,32,4,fish hook,1,3,3
34,5,11,103,3,bib,1,3,3
34,5,40,88,1,bowl,0,3,3
34,6,13,16,1,folder,0,3,3
34,6,79,59,4,mat,0,3,NA
34,6,72,89,1,towel,1,3,3
34,6,165,45,2,book,1,NA,3
34,6,104,1,3,rolling pin,1,3,3
34,6,154,176,2,ladle,1,3,3
34,6,174,131,4,glove,1,3,3
34,6,62,123,3,watering can,1,3,0
34,6,89,72,1,sponge,0,3,NA
34,6,1,104,3,bathtub,1,NA,3
34,6,59,79,4,iron,0,3,0
34,6,45,165,2,plate,1,3,3
34,6,131,174,4,shirt,1,NA,3
34,6,123,62,3,table,1,3,3
34,6,16,13,1,rug,0,NA,3
34,6,176,154,2,paper clip,1,3,3
34,7,60,191,3,power cord,1,NA,0
34,7,53,23,1,couch,0,3,3
34,7,90,57,1,speaker,1,3,3
34,7,188,186,4,record,0,3,3
34,7,58,74,2,sink,0,3,3
34,7,117,135,2,power cord,0,3,3
34,7,145,15,4,internet modem,1,NA,0
34,7,172,170,3,paint brush,1,3,3
34,7,186,188,4,lamp,1,0,0
34,7,170,172,3,notebook,1,3,3
34,7,74,58,2,wheel,1,0,NA
34,7,135,117,2,pill,1,3,3
34,7,191,60,3,cord,1,3,3
34,7,57,90,1,motherboard,0,3,3
34,7,23,53,1,chest,0,3,3
34,7,15,145,4,toaster,0,3,3
34,8,144,140,2,marker,1,3,3
34,8,73,68,4,toothbrush,1,3,NA
34,8,159,162,1,tweezers,0,3,3
34,8,81,96,3,stroller,1,3,3
34,8,151,97,3,skeleton key,1,3,0
34,8,8,153,4,bed,1,0,NA
34,8,39,18,1,desk,1,0,3
34,8,157,33,2,axe,1,3,NA
34,8,68,73,4,vase,1,3,3
34,8,140,144,2,hammer,1,3,3
34,8,97,151,3,scissors,1,3,3
34,8,162,159,1,watering can,0,3,3
34,8,18,39,1,rug,1,0,3
34,8,153,8,4,cleaver,1,NA,3
34,8,33,157,2,wall,0,3,3
34,8,96,81,3,truck,1,3,3
35,1,3,6,2,ring,0,0,0
35,1,181,184,3,binder,1,2,1
35,1,124,100,1,rod,1,NA,NA
35,1,161,163,1,prn,1,NA,NA
35,1,107,64,4,ring,1,3,3
35,1,86,29,2,mug,0,0,3
35,1,118,115,3,NA,1,3,2
35,1,177,179,4,paper towel,1,3,0
35,1,184,181,3,c,1,1,1
35,1,163,161,1,drive,1,NA,NA
35,1,29,86,2,glass,1,0,0
35,1,6,3,2,sink,1,0,0
35,1,115,118,3,pillow,0,1,2
35,1,100,124,1,solar plane,0,0,NA
35,1,64,107,4,clock,1,3,2
35,1,179,177,4,rug,1,0,0
35,2,137,28,1,cookie,1,0,0
35,2,102,110,4,mug,0,2,0
35,2,111,125,3,screw,1,3,1
35,2,183,185,1,father,0,2,0
35,2,37,112,2,comb,1,0,0
35,2,166,129,4,brush,1,3,2
35,2,85,25,2,nail,0,2,0
35,2,189,19,3,tootgpaste,0,NA,0
35,2,19,189,3,robotics,1,1,0
35,2,28,137,1,water,0,1,NA
35,2,25,85,2,calculator,1,NA,0
35,2,110,102,4,artowrk,0,NA,3
35,2,112,37,2,fence,1,0,0
35,2,185,183,1,gloves,1,0,NA
35,2,129,166,4,feather,1,0,3
35,2,125,111,3,y,0,NA,2
35,3,52,26,3,b,1,NA,NA
35,3,126,167,1,b,0,0,2
35,3,30,69,4,walker,1,0,0
35,3,66,95,4,wallet,1,0,0
35,3,192,133,1,ladder,0,2,2
35,3,61,121,2,desk,0,NA,0
35,3,31,47,3,phone,0,0,0
35,3,147,146,2,stapler,1,0,NA
35,3,47,31,3,jpme,0,1,2
35,3,167,126,1,phone,1,3,3
35,3,95,66,4,shoes,1,0,NA
35,3,69,30,4,umbrella,1,0,0
35,3,146,147,2,rod,0,3,0
35,3,133,192,1,guitar,0,0,0
35,3,26,52,3,camera,1,2,2
35,3,121,61,2,mug,1,0,0
35,4,99,56,3,saw,1,2,NA
35,4,187,2,3,shirt,1,0,0
35,4,155,141,4,lamp,1,2,0
35,4,7,119,4,battery,1,0,3
35,4,34,4,2,cheese board,0,0,0
35,4,139,14,1,rods,0,NA,3
35,4,80,50,1,radio,1,0,2
35,4,113,76,2,s,0,0,3
35,4,4,34,2,basket,1,2,3
35,4,56,99,3,bottle,1,NA,1
35,4,141,155,4,bag,1,3,1
35,4,14,139,1,camera,0,0,3
35,4,2,187,3,bag,1,NA,0
35,4,50,80,1,wooden box,0,0,3
35,4,119,7,4,pill,1,2,3
35,4,76,113,2,shower head,1,0,0
35,5,150,156,2,water kettle,0,3,3
35,5,98,78,4,scarf,1,3,3
35,5,32,122,1,chains,1,3,3
35,5,103,11,4,knitted things,1,3,3
35,5,88,40,2,pan,1,0,NA
35,5,71,20,3,m,1,0,NA
35,5,44,43,1,bed,1,NA,NA
35,5,143,128,3,backpack,1,3,3
35,5,156,150,2,icetray,1,3,0
35,5,40,88,2,paper,0,2,0
35,5,20,71,3,purse,1,0,NA
35,5,128,143,3,life jacket,1,3,3
35,5,11,103,4,b,1,1,0
35,5,122,32,1,hook,0,0,3
35,5,43,44,1,cyaon,0,1,3
35,5,78,98,4,sweater,1,0,3
35,6,79,59,1,glasses,0,NA,1
35,6,72,89,2,towel,1,NA,3
35,6,165,45,3,board,1,0,3
35,6,174,131,1,gloves,1,3,0
35,6,13,16,2,binder,1,NA,0
35,6,154,176,3,kitchen spoon,1,3,1
35,6,104,1,4,rolling rod,1,3,NA
35,6,62,123,4,tea pot,1,NA,1
35,6,176,154,3,paper clip,1,3,3
35,6,16,13,2,book,1,3,1
35,6,1,104,4,teapot,1,3,0
35,6,123,62,4,helmet,1,3,1
35,6,45,165,3,tray,1,3,NA
35,6,89,72,2,sponge,1,0,NA
35,6,131,174,1,gloves,1,0,NA
35,6,59,79,1,glassse,1,3,3
35,7,60,191,4,cable cord,1,0,0
35,7,145,15,1,copmuter drive,0,NA,NA
35,7,172,170,4,paint brush,1,1,3
35,7,58,74,3,desk lamp,1,1,1
35,7,53,23,2,notebook,0,1,3
35,7,90,57,2,computer drive,1,0,0
35,7,117,135,3,plane,0,3,3
35,7,188,186,1,cf,1,3,3
35,7,23,53,2,bucket,1,NA,0
35,7,186,188,1,lamp,0,NA,NA
35,7,191,60,4,cable cord,1,NA,0
35,7,15,145,1,computer drive,1,1,1
35,7,170,172,4,black box,0,3,3
35,7,135,117,3,s,1,1,1
35,7,57,90,2,computer drive,1,3,0
35,7,74,58,3,whee,1,0,0
35,8,144,140,3,marker,1,NA,0
35,8,73,68,1,fork,1,1,NA
35,8,159,162,2,wire,0,0,3
35,8,39,18,2,v,1,1,3
35,8,81,96,4,baby car,1,3,3
35,8,157,33,3,hammer,1,3,3
35,8,151,97,4,key,0,3,0
35,8,8,153,1,bed,0,NA,0
35,8,33,157,3,m,1,1,1
35,8,18,39,2,weight,0,0,1
35,8,140,144,3,hammer,1,0,0
35,8,68,73,1,vase,0,0,NA
35,8,96,81,4,truck,1,3,NA
35,8,162,159,2,iron,0,0,1
35,8,153,8,1,bed,1,0,0
35,8,97,151,4,scissors,1,3,3
36,1,124,100,2,magnifying glass,0,3,3
36,1,181,184,4,notepad,1,3,3
36,1,177,179,1,paper towel,1,0,0
36,1,107,64,1,drum,1,0,0
36,1,3,6,3,pillow,1,2,2
36,1,118,115,4,pillow,1,3,3
36,1,86,29,3,wheel,1,3,3
36,1,161,163,2,flashlight,1,3,3
36,1,179,177,1,carpet,0,0,NA
36,1,163,161,2,wheel,0,3,3
36,1,29,86,3,cup,1,2,2
36,1,6,3,3,board,1,1,1
36,1,184,181,4,table,1,3,2
36,1,64,107,1,clock,0,0,NA
36,1,100,124,2,satelitte,0,3,3
36,1,115,118,4,dot,1,3,3
36,2,137,28,2,jar,1,3,3
36,2,189,19,4,pen,1,3,3
36,2,37,112,3,comb,1,3,3
36,2,102,110,1,seat,0,2,NA
36,2,166,129,1,metal,1,3,NA
36,2,85,25,3,screw,1,0,2
36,2,183,185,2,microphone,0,3,3
36,2,111,125,4,jumping rope,1,3,2
36,2,185,183,2,microphone,0,3,3
36,2,19,189,4,marble,1,NA,2
36,2,129,166,1,leaves,0,2,NA
36,2,28,137,2,candle,1,1,3
36,2,125,111,4,hook,1,0,2
36,2,110,102,1,purse,0,NA,NA
36,2,112,37,3,hax,1,2,3
36,2,25,85,3,calculator,1,3,1
36,3,192,133,2,ladder,1,NA,NA
36,3,31,47,4,cellphone,1,2,2
36,3,147,146,3,scredriver,1,2,2
36,3,126,167,2,table,0,3,3
36,3,30,69,1,cane,0,3,3
36,3,66,95,1,car,1,2,2
36,3,61,121,3,glass,0,NA,NA
36,3,52,26,4,trash can,1,3,3
36,3,26,52,4,camera,1,NA,NA
36,3,121,61,3,cup,1,1,3
36,3,146,147,3,pole,0,3,3
36,3,47,31,4,die,1,2,1
36,3,133,192,2,guitar,1,NA,NA
36,3,167,126,2,nail clipper,1,3,3
36,3,69,30,1,umbrella,0,3,3
36,3,95,66,1,remote,0,3,3
36,4,155,141,1,lamp,1,1,3
36,4,7,119,1,battery,1,3,3
36,4,113,76,3,radio,1,3,3
36,4,139,14,2,bobby pin,1,3,NA
36,4,187,2,4,jacket,1,NA,3
36,4,99,56,4,wood chopper,1,3,3
36,4,80,50,2,dresser,1,2,0
36,4,34,4,3,dots,1,3,3
36,4,141,155,1,bagpack,0,2,3
36,4,76,113,3,trumpt,1,NA,3
36,4,50,80,2,dresser,1,3,0
36,4,4,34,3,towel,1,2,2
36,4,2,187,4,badpack,1,NA,3
36,4,56,99,4,lamp,1,NA,3
36,4,14,139,2,lens,1,3,NA
36,4,119,7,1,pole,0,3,3
36,5,32,122,2,chain,1,3,3
36,5,150,156,3,crib,1,3,3
36,5,71,20,4,life safety jacket,1,3,3
36,5,88,40,3,spoon,1,3,3
36,5,44,43,2,lure,1,NA,0
36,5,103,11,1,carpet,1,2,2
36,5,98,78,1,knot,0,3,3
36,5,143,128,4,heels,1,NA,NA
36,5,78,98,1,sweater,0,3,3
36,5,40,88,3,boots,1,3,2
36,5,20,71,4,table,0,0,NA
36,5,156,150,3,ice cube maker,1,3,3
36,5,11,103,1,cup,0,3,3
36,5,122,32,2,fish hook,1,3,3
36,5,43,44,2,stick,1,3,3
36,5,128,143,4,life safety jacket,1,0,NA
36,6,13,16,3,binder,1,3,2
36,6,79,59,2,glasses,1,3,3
36,6,72,89,3,towel,1,NA,3
36,6,62,123,1,tea pot,1,2,2
36,6,174,131,2,gloves,1,3,2
36,6,165,45,4,mouse trap,1,3,3
36,6,104,1,1,pin,0,3,0
36,6,154,176,4,spoon,1,2,2
36,6,16,13,3,book,1,3,NA
36,6,1,104,1,tea pot,1,NA,2
36,6,45,165,4,plate,1,3,3
36,6,131,174,2,gloves,1,3,3
36,6,89,72,3,sponge,1,3,NA
36,6,123,62,1,cask,0,0,2
36,6,176,154,4,pin,1,3,NA
36,6,59,79,2,keys,1,NA,3
36,7,58,74,4,disk,1,3,3
36,7,60,191,1,router,0,3,3
36,7,188,186,2,vinyl,0,2,2
36,7,117,135,4,antenna,1,NA,NA
36,7,53,23,3,vinyl,0,NA,0
36,7,90,57,3,radio,1,3,3
36,7,145,15,2,router,0,0,NA
36,7,172,170,1,recorder,0,2,2
36,7,135,117,4,earing,1,2,2
36,7,191,60,1,cable,1,2,2
36,7,74,58,4,wheel,1,NA,NA
36,7,170,172,1,board,1,3,3
36,7,57,90,3,computer,1,2,2
36,7,186,188,2,lamp,1,3,3
36,7,15,145,2,airplan,1,2,2
36,7,23,53,3,bucket,1,3,3
36,8,159,162,3,hook,0,2,0
36,8,157,33,4,hax,1,3,3
36,8,8,153,2,bed,1,NA,0
36,8,73,68,2,toothbruch,1,0,NA
36,8,151,97,1,key,1,3,3
36,8,81,96,1,carrier,0,2,2
36,8,144,140,4,marker,1,3,2
36,8,39,18,3,bed,0,3,3
36,8,68,73,2,vase,1,NA,3
36,8,96,81,1,truck,1,2,3
36,8,33,157,4,chair,1,NA,3
36,8,140,144,4,hammer,1,3,3
36,8,97,151,1,scisors,0,2,0
36,8,18,39,3,box,1,3,3
36,8,162,159,3,mixing machine,1,2,0
36,8,153,8,2,bed,0,2,2
37,1,107,64,2,bowl,1,3,3
37,1,3,6,4,plate,0,3,3
37,1,177,179,2,paper towel,1,3,3
37,1,161,163,3,marker,1,2,2
37,1,118,115,1,blanket,1,NA,NA
37,1,181,184,1,guitar,1,NA,NA
37,1,86,29,4,brush,1,3,3
37,1,124,100,3,magnifying glass,1,3,3
37,1,100,124,3,satellite,1,2,3
37,1,179,177,2,ace bandage,1,3,3
37,1,64,107,2,clock,1,3,3
37,1,115,118,1,bag,1,NA,0
37,1,184,181,1,knife,1,NA,0
37,1,6,3,4,bath tub,1,3,3
37,1,29,86,4,candle stick,1,3,3
37,1,163,161,3,shoes,0,1,1
37,2,85,25,4,table,1,3,3
37,2,183,185,3,metal,1,NA,3
37,2,37,112,4,comb,1,1,3
37,2,189,19,1,knife,0,3,NA
37,2,102,110,2,lazy chair,0,2,3
37,2,111,125,1,lock,0,3,NA
37,2,166,129,2,chopstick,1,3,3
37,2,137,28,3,flaks,1,0,1
37,2,19,189,1,necklace,1,3,NA
37,2,185,183,3,bucket,0,3,1
37,2,129,166,2,knot,1,3,3
37,2,110,102,2,glass,1,3,3
37,2,28,137,3,ice,1,3,1
37,2,25,85,4,calculator,1,NA,3
37,2,125,111,1,nail,0,0,NA
37,2,112,37,4,rake,1,3,3
37,3,52,26,1,deodorant,1,3,3
37,3,30,69,2,plier,1,3,3
37,3,192,133,3,ladder,1,3,3
37,3,66,95,2,jeans,1,1,2
37,3,126,167,3,dresser,0,3,3
37,3,31,47,1,phone,0,1,3
37,3,147,146,4,hole punch,1,NA,NA
37,3,61,121,4,glass,0,3,3
37,3,133,192,3,guitar,1,NA,NA
37,3,26,52,1,case,1,NA,NA
37,3,146,147,4,door hinger,1,1,1
37,3,121,61,4,mug,1,3,3
37,3,69,30,2,umbrella,1,3,3
37,3,95,66,2,shoe,1,3,3
37,3,167,126,3,nail clippers,1,3,3
37,3,47,31,1,cell phone,0,NA,0
37,4,155,141,2,thimble,1,3,3
37,4,113,76,4,iron,0,NA,3
37,4,187,2,1,jacket,1,2,3
37,4,80,50,3,compass,1,0,0
37,4,99,56,1,saw,0,3,1
37,4,139,14,3,bobby pin,1,3,3
37,4,7,119,2,battery,1,3,NA
37,4,34,4,4,tile,1,3,0
37,4,141,155,2,lamp,0,NA,3
37,4,119,7,2,tube,1,3,1
37,4,76,113,4,thimble,1,3,3
37,4,2,187,1,bag,1,3,3
37,4,14,139,3,binoculars,1,3,3
37,4,50,80,3,dresser,1,3,3
37,4,4,34,4,bandana,1,NA,NA
37,4,56,99,1,ice cream,1,1,2
37,5,143,128,1,high heel,1,3,3
37,5,71,20,1,gun,1,NA,NA
37,5,103,11,2,net,1,NA,0
37,5,32,122,3,chain,1,1,1
37,5,88,40,4,spoon,1,3,3
37,5,44,43,3,crib,1,3,3
37,5,150,156,4,lamp,0,1,1
37,5,98,78,2,scarf,1,2,3
37,5,128,143,1,sweater,0,0,NA
37,5,122,32,3,fish hook,1,0,NA
37,5,40,88,4,bottle,0,3,3
37,5,20,71,1,ladle,1,3,3
37,5,11,103,2,apron,1,3,3
37,5,43,44,3,crayon,1,3,3
37,5,156,150,4,ice cube tray,1,3,3
37,5,78,98,2,sweater,1,3,3
37,6,72,89,4,towel,1,NA,2
37,6,154,176,1,spoon,1,0,3
37,6,165,45,1,board,0,3,3
37,6,79,59,3,sunglasses,1,3,3
37,6,13,16,4,binder,1,3,2
37,6,104,1,2,rolling pin,1,3,3
37,6,174,131,3,pants,1,3,NA
37,6,62,123,2,watering pot,1,3,1
37,6,176,154,1,paper clip,1,1,3
37,6,59,79,3,car kets,1,3,0
37,6,131,174,3,glove,1,NA,3
37,6,1,104,2,teapot,1,1,NA
37,6,89,72,4,sponge,1,3,2
37,6,45,165,1,disk,0,3,3
37,6,123,62,2,barrel,1,3,NA
37,6,16,13,4,book,1,NA,3
37,7,145,15,3,hard drive,0,3,3
37,7,58,74,1,lamp,0,2,2
37,7,60,191,2,hose,1,3,3
37,7,90,57,4,wire,1,NA,0
37,7,53,23,4,cube,0,3,3
37,7,172,170,2,paint brush,1,2,2
37,7,117,135,1,plane,1,3,3
37,7,188,186,3,record,1,3,3
37,7,74,58,1,tire,1,3,3
37,7,135,117,1,key,0,2,2
37,7,191,60,2,cable,0,0,NA
37,7,170,172,2,notebook,1,3,3
37,7,57,90,4,cable,1,3,3
37,7,23,53,4,bucket,1,1,1
37,7,15,145,3,boat,1,NA,NA
37,7,186,188,3,light,1,NA,NA
37,8,157,33,1,hamer,1,3,3
37,8,73,68,3,handle,1,3,1
37,8,144,140,1,marker,1,3,3
37,8,81,96,2,stroller,1,2,3
37,8,8,153,3,wagon,1,2,0
37,8,159,162,4,crowbar,1,3,3
37,8,151,97,2,key,1,NA,3
37,8,39,18,4,book,0,2,3
37,8,140,144,1,hammer,0,NA,NA
37,8,97,151,2,scissors,1,NA,3
37,8,162,159,4,mixer,1,3,3
37,8,18,39,4,shirt,1,3,NA
37,8,96,81,2,truck,1,0,3
37,8,68,73,3,vase,1,3,NA
37,8,33,157,1,chair,1,1,3
37,8,153,8,3,bar,1,3,NA
38,1,3,6,4,tub,0,3,3
38,1,107,64,2,ring,1,3,3
38,1,181,184,1,clipboard,0,0,NA
38,1,177,179,2,paper towels,1,3,3
38,1,124,100,3,watch,1,3,2
38,1,118,115,1,table,0,NA,NA
38,1,161,163,3,maker,1,2,2
38,1,86,29,4,steering wheel,0,3,3
38,1,179,177,2,athletic tape,1,3,3
38,1,64,107,2,watch,0,3,3
38,1,100,124,3,satilite,1,3,3
38,1,29,86,4,candle stick,1,3,3
38,1,115,118,1,pillow,1,NA,NA
38,1,163,161,3,tape,0,2,2
38,1,6,3,4,tub,1,3,3
38,1,184,181,1,table,0,NA,NA
38,2,111,125,1,screw,1,2,NA
38,2,183,185,3,pliers,0,3,2
38,2,189,19,1,pen,0,2,NA
38,2,37,112,4,comb,1,3,3
38,2,85,25,4,screw,0,3,2
38,2,166,129,2,nail,1,3,3
38,2,137,28,3,flask,1,NA,2
38,2,102,110,2,saddle,1,3,3
38,2,19,189,1,bracelet,0,2,0
38,2,112,37,4,rake,1,3,3
38,2,28,137,3,drum,1,3,2
38,2,129,166,2,knot,1,NA,3
38,2,25,85,4,calculater,1,NA,3
38,2,125,111,1,cork screw,1,NA,1
38,2,185,183,3,micrphone,0,3,2
38,2,110,102,2,saddle,0,3,3
38,3,66,95,2,desk,1,2,2
38,3,126,167,3,frame,1,3,3
38,3,31,47,1,phone,0,1,NA
38,3,147,146,4,hole punch,1,3,3
38,3,30,69,2,cane,1,3,3
38,3,61,121,4,glass,0,3,3
38,3,192,133,3,ladder,1,2,2
38,3,52,26,1,chair,1,0,NA
38,3,47,31,1,phone,0,3,3
38,3,95,66,2,shoe,1,NA,0
